arm,composite_skew_fraction,distractor_key_attention,head,layer,normalized_composite_trace,qk_factor_cosine,qk_initial_scale,relation,seed,step,target_key_attention,target_key_score_margin
negative,0.6078218954908705,0.03483428433537483,1,3,0.49122411309285274,0.16733700424910225,1.0,tied-negative,119,400,0.030600596219301224,0.12818849086761475
negative,0.5457490950581013,0.033461593091487885,2,3,0.5153740809948657,0.18736111112147938,1.0,tied-negative,119,400,0.03026019223034382,0.18410170078277588
negative,0.5242759257260884,0.03102872520685196,3,3,0.6244030415278093,0.231503578130282,1.0,tied-negative,119,400,0.03061138093471527,0.16736388206481934
negative,0.7135279208812786,0.04289325326681137,0,0,-1.0175497752387235,-0.22698237539271587,1.0,tied-negative,119,800,0.04395107924938202,0.2801366448402405
negative,0.6055018439336501,0.04460030794143677,1,0,-2.385425216016081,-0.4727188110713996,1.0,tied-negative,119,800,0.0531778484582901,0.11524546146392822
negative,0.532539955003885,0.03179723769426346,2,0,-1.5240957524015508,-0.4167233544659685,1.0,tied-negative,119,800,0.036891840398311615,-0.4532041549682617
negative,0.5769216442594954,0.025614958256483078,3,0,-1.2909460359100196,-0.36941708210202545,1.0,tied-negative,119,800,0.017806313931941986,-0.24945068359375
negative,0.7143948791567124,0.16032744944095612,0,1,-0.9151843881152524,-0.2504873857732125,1.0,tied-negative,119,800,0.07734350860118866,0.05132627487182617
negative,0.7114831788231376,0.15281015634536743,1,1,-0.8804921466360022,-0.2349546489569395,1.0,tied-negative,119,800,0.08001504093408585,-0.03186690807342529
negative,0.7180968895953607,0.15434794127941132,2,1,-0.7124172017402781,-0.19596351979575874,1.0,tied-negative,119,800,0.10862216353416443,0.3698675036430359
negative,0.7442300629567594,0.1669960469007492,3,1,-0.8228451274859465,-0.22805456517588932,1.0,tied-negative,119,800,0.10617777705192566,0.1214911937713623
negative,0.4588280110922253,0.04265674576163292,0,2,1.743167884933227,0.5286199734843559,1.0,tied-negative,119,800,0.036172542721033096,0.013567686080932617
negative,0.4701508172322695,0.03380251303315163,1,2,1.6519393000408338,0.5493398258466577,1.0,tied-negative,119,800,0.03170953318476677,0.1986222267150879
negative,0.5003965225870742,0.04104892164468765,2,2,1.527218995206549,0.5185958865311834,1.0,tied-negative,119,800,0.028119059279561043,0.1987907886505127
negative,0.45232613091559876,0.03536573797464371,3,2,1.716207154180614,0.5710910892435692,1.0,tied-negative,119,800,0.02682909369468689,0.06708192825317383
negative,0.6182066061191022,0.05824098736047745,0,3,0.749531243926315,0.2945715557438837,1.0,tied-negative,119,800,0.048529163002967834,0.14633679389953613
negative,0.6595431231866489,0.0691448301076889,1,3,0.5906423237409341,0.22235246548167792,1.0,tied-negative,119,800,0.055005110800266266,0.058908820152282715
negative,0.59982514334659,0.06170076131820679,2,3,0.5886970633914077,0.24206214776572385,1.0,tied-negative,119,800,0.055414289236068726,0.1824643611907959
negative,0.5909973311790621,0.05534109100699425,3,3,0.7198139318554827,0.3045715791115259,1.0,tied-negative,119,800,0.04697217792272568,0.15802156925201416
negative,0.6285241294543158,0.037234220653772354,0,0,0.05597013388981813,0.013167603117010165,1.0,tied-negative,119,1600,0.07081042230129242,0.9112223982810974
negative,0.6682696443553878,0.0608060285449028,1,0,-1.222284245757083,-0.2200237203852218,1.0,tied-negative,119,1600,0.06258942186832428,0.5303151607513428
negative,0.6799769366819224,0.061362311244010925,2,0,-0.5536654567520717,-0.18935682646733526,1.0,tied-negative,119,1600,0.031957127153873444,-1.0558525323867798
negative,0.6896550649890463,0.03972160443663597,3,0,-0.8923777117209482,-0.17555751729782473,1.0,tied-negative,119,1600,0.023820361122488976,-0.44250333309173584
negative,0.7018932760082683,0.20741093158721924,0,1,-0.43005153331815493,-0.18119807673250743,1.0,tied-negative,119,1600,0.041533395648002625,-1.0008745193481445
negative,0.7041295080726278,0.2067166417837143,1,1,-0.374685296861366,-0.16444924428370697,1.0,tied-negative,119,1600,0.04242654889822006,-0.9167041778564453
negative,0.7021172201453124,0.20916494727134705,2,1,-0.4457820791520698,-0.18421040806020691,1.0,tied-negative,119,1600,0.0416426882147789,-0.9348196983337402
negative,0.7023448168224982,0.2097022980451584,3,1,-0.4467050277704847,-0.18158697144299332,1.0,tied-negative,119,1600,0.04029475897550583,-0.8548417091369629
negative,0.5629378480622557,0.058868251740932465,0,2,1.265674096839827,0.34018584998503376,1.0,tied-negative,119,1600,0.04703230410814285,-0.21513471007347107
negative,0.6552586033883228,0.05531879514455795,1,2,0.95843810366344,0.27998134121507995,1.0,tied-negative,119,1600,0.06145613640546799,-0.11381050944328308
negative,0.639225554345476,0.0629955530166626,2,2,0.9181278311338973,0.26723697654958467,1.0,tied-negative,119,1600,0.04683349281549454,-0.29741907119750977
negative,0.5850744942860077,0.048528220504522324,3,2,1.2980598923385982,0.3852983619401778,1.0,tied-negative,119,1600,0.031380683183670044,-0.30926626920700073
negative,0.6584498013683826,0.08041507750749588,0,3,-0.2784919234581142,-0.0759761734052185,1.0,tied-negative,119,1600,0.07350648939609528,-0.08008408546447754
negative,0.6652529950370837,0.07845544815063477,1,3,-0.18918813262779316,-0.049217276474405526,1.0,tied-negative,119,1600,0.08512919396162033,0.06445148587226868
negative,0.6417088213138226,0.08239537477493286,2,3,-0.16182808371334478,-0.04503531247159636,1.0,tied-negative,119,1600,0.0769682452082634,-0.02090449631214142
negative,0.6319033317034121,0.06897038221359253,3,3,0.05817183682595392,0.016834607078706966,1.0,tied-negative,119,1600,0.07198601961135864,-0.010346859693527222
negative,0.6344205311910096,0.03889721632003784,0,0,0.4311481561097512,0.1171967826790112,1.0,tied-negative,119,3200,0.06099667772650719,1.2674039602279663
negative,0.7136281070627701,0.06440841406583786,1,0,-0.6142439013442177,-0.12273056696352651,1.0,tied-negative,119,3200,0.0637427344918251,0.670076847076416
negative,0.7125624953423094,0.05241759866476059,2,0,-0.5888522656163409,-0.1732051904197265,1.0,tied-negative,119,3200,0.023309137672185898,-0.9288056492805481
negative,0.6879274383232027,0.059830885380506516,3,0,-0.8690544772337956,-0.18199780819114583,1.0,tied-negative,119,3200,0.031022509559988976,-0.4250364601612091
negative,0.7051223913551236,0.20949487388134003,0,1,-0.3382268902498865,-0.14149839058158,1.0,tied-negative,119,3200,0.032697245478630066,-0.18953227996826172
negative,0.7059772103706112,0.21126163005828857,1,1,-0.29793148448387685,-0.1295534816515643,1.0,tied-negative,119,3200,0.03533473610877991,-0.4717416763305664
negative,0.7045085539614175,0.2144157886505127,2,1,-0.21734815561953816,-0.09266512215823541,1.0,tied-negative,119,3200,0.024906644597649574,-0.38681983947753906
negative,0.7061170872811356,0.2124069184064865,3,1,-0.21161336793886357,-0.08989447880236322,1.0,tied-negative,119,3200,0.034989289939403534,-0.8492937088012695
negative,0.6063714215674361,0.05022263526916504,0,2,1.2859280544049474,0.31122984947391136,1.0,tied-negative,119,3200,0.042212776839733124,-0.1586584448814392
negative,0.7070725210101201,0.07399316132068634,1,2,0.5427006326596432,0.1558610702882917,1.0,tied-negative,119,3200,0.0591554120182991,-0.05173623561859131
negative,0.648346258382422,0.05937015265226364,2,2,0.9871522570699095,0.26943637947385396,1.0,tied-negative,119,3200,0.05277827009558678,-0.2128509134054184
negative,0.6063754070553373,0.0481637567281723,3,2,1.1642833229592082,0.31682371729075837,1.0,tied-negative,119,3200,0.03742772340774536,-0.5350774526596069
negative,0.6440551424996843,0.06984296441078186,0,3,0.7511927794529507,0.1759146253704127,1.0,tied-negative,119,3200,0.04896226525306702,-0.22834910452365875
negative,0.568507150737991,0.0645153820514679,1,3,1.1794623570452498,0.2830294934082072,1.0,tied-negative,119,3200,0.052726007997989655,-0.1335654854774475
negative,0.5953472892110654,0.06914355605840683,2,3,1.0405046665924624,0.27496423451768015,1.0,tied-negative,119,3200,0.05972278118133545,-0.0701531171798706
negative,0.5649970829462723,0.06510745733976364,3,3,1.10928064730842,0.289904074559517,1.0,tied-negative,119,3200,0.05900127440690994,-0.17926031351089478
negative,0.39836785461662744,3.9291629946092144e-05,0,0,1.7396861399243622,0.5535849137098333,1.0,tied-negative,119,6400,0.00015333878400269896,2.5855817794799805
negative,0.7346774549437599,0.06741131842136383,1,0,-0.15736298414421113,-0.043828741160698646,1.0,tied-negative,119,6400,0.059509992599487305,0.7519927024841309
negative,0.7950910978903556,0.04562421143054962,2,0,0.33838410550098097,0.07053324650872593,1.0,tied-negative,119,6400,0.04732346907258034,-0.16960859298706055
negative,0.6846120512961382,0.06335585564374924,3,0,-0.28969995027918316,-0.06068812581211452,1.0,tied-negative,119,6400,0.061221834272146225,0.08398091793060303
negative,0.7062015651103138,0.08775067329406738,0,1,-0.2092783821670357,-0.09191316993886997,1.0,tied-negative,119,6400,0.010864879935979843,-1.0044593811035156
negative,0.7064298793735115,0.08187650144100189,1,1,-0.15703937414515504,-0.07005142263240743,1.0,tied-negative,119,6400,0.012065891176462173,-0.7161083221435547
negative,0.7067214139826977,0.07282920181751251,2,1,-0.15889515628087758,-0.0729592166739641,1.0,tied-negative,119,6400,0.007751762866973877,-1.2991142272949219
negative,0.7072924154683048,0.08896204084157944,3,1,-0.14602151539358477,-0.06627374339179679,1.0,tied-negative,119,6400,0.008290542289614677,-0.9041557312011719
negative,0.6815695054361083,0.05521375685930252,0,2,0.6376826984783643,0.14983593788851834,1.0,tied-negative,119,6400,0.043495144695043564,0.008786648511886597
negative,0.6987954350391541,0.06843110173940659,1,2,0.3311095001463377,0.08408326451470721,1.0,tied-negative,119,6400,0.05626455694437027,-0.023783326148986816
negative,0.6904906444476906,0.06226488947868347,2,2,0.5857076461238421,0.14850869313318818,1.0,tied-negative,119,6400,0.04989290237426758,-0.21380554139614105
negative,0.6622286011372103,0.0539885088801384,3,2,0.7703390403039384,0.18891650645864136,1.0,tied-negative,119,6400,0.03582058101892471,-0.06579051911830902
negative,0.6495068661212561,0.07471194863319397,0,3,0.5901806133966513,0.1324282337148511,1.0,tied-negative,119,6400,0.061283644288778305,-0.16875264048576355
negative,0.574448019630624,0.0698872059583664,1,3,0.9217226300301038,0.22220392073115894,1.0,tied-negative,119,6400,0.06375522911548615,-0.03596848249435425
negative,0.6454657609144349,0.07270656526088715,2,3,0.7559245407177265,0.17871225722446135,1.0,tied-negative,119,6400,0.06759314239025116,0.06425619125366211
negative,0.6171477821389367,0.06780915707349777,3,3,0.863502808116876,0.20038470153075996,1.0,tied-negative,119,6400,0.057930782437324524,-0.11308395862579346
positive-small,0.0,0.06359459459781647,0,0,5.039748971620503,1.0,0.00390625,tied-positive,100,0,0.0635947734117508,2.595812702566036e-06
positive-small,0.0,0.06359458714723587,1,0,5.1065870819678905,1.0000000000000002,0.00390625,tied-positive,100,0,0.06359478831291199,2.9555915261880727e-06
positive-small,0.0,0.06359458714723587,2,0,5.082500930255863,0.9999999999999999,0.00390625,tied-positive,100,0,0.0635947659611702,2.696508545341203e-06
positive-small,0.0,0.06359457969665527,3,0,5.042459420354589,0.9999999999999999,0.00390625,tied-positive,100,0,0.0635947734117508,2.8459935492719524e-06
positive-small,0.0,0.06359458714723587,0,1,5.035992313115914,0.9999999999999999,0.00390625,tied-positive,100,0,0.0635947436094284,2.402278369117994e-06
positive-small,0.0,0.06359458714723587,1,1,5.065006842604266,1.0,0.00390625,tied-positive,100,0,0.06359472870826721,2.148786961697624e-06
positive-small,0.0,0.06359458714723587,2,1,5.004313779171305,0.9999999999999999,0.00390625,tied-positive,100,0,0.0635947436094284,2.3944658096297644e-06
positive-small,0.0,0.06359458714723587,3,1,5.060866935852934,1.0,0.00390625,tied-positive,100,0,0.06359473615884781,2.294029854965629e-06
positive-small,0.0,0.06359459459781647,0,2,5.022135035624599,1.0,0.00390625,tied-positive,100,0,0.06359471380710602,1.9601734493335243e-06
positive-small,0.0,0.06359458714723587,1,2,5.056402014554732,0.9999999999999998,0.00390625,tied-positive,100,0,0.06359472870826721,2.163624230888672e-06
positive-small,0.0,0.06359458714723587,2,2,5.039825039691229,1.0,0.00390625,tied-positive,100,0,0.06359472125768661,2.022728267547791e-06
positive-small,0.0,0.06359457969665527,3,2,5.055136584236309,0.9999999999999999,0.00390625,tied-positive,100,0,0.06359472125768661,2.1140535864105914e-06
positive-small,0.0,0.06359459459781647,0,3,5.026446817675807,1.0,0.00390625,tied-positive,100,0,0.06359471380710602,1.8603152511786902e-06
positive-small,0.0,0.06359458714723587,1,3,5.072258114955002,1.0,0.00390625,tied-positive,100,0,0.06359471380710602,1.898966615954123e-06
positive-small,0.0,0.06359459459781647,2,3,5.094389464343751,0.9999999999999999,0.00390625,tied-positive,100,0,0.06359471380710602,1.7941009673450026e-06
positive-small,0.0,0.06359458714723587,3,3,4.976966783087231,0.9999999999999998,0.00390625,tied-positive,100,0,0.06359472125768661,2.0604657038347796e-06
positive-small,0.6291960327005611,0.023380575701594353,0,0,0.08252839951467021,0.03233268947381644,0.00390625,tied-positive,100,200,0.02376706898212433,-0.008293867111206055
positive-small,0.6620519686870595,0.018246421590447426,1,0,0.04674261891043434,0.020114177885344565,0.00390625,tied-positive,100,200,0.018687201663851738,0.0014668703079223633
positive-small,0.6454428062801759,0.021227745339274406,2,0,0.13217763435512628,0.05525171265174161,0.00390625,tied-positive,100,200,0.022187013179063797,0.014542698860168457
positive-small,0.6463438861451912,0.025528844445943832,3,0,0.03790353673882016,0.01487462626619961,0.00390625,tied-positive,100,200,0.02571835368871689,-0.011128067970275879
positive-small,0.7470578833096879,0.06824688613414764,0,1,0.2157203212359474,0.06773565934720517,0.00390625,tied-positive,100,200,0.056040264666080475,-0.0895041674375534
positive-small,0.7216949310510499,0.0678124651312828,1,1,0.2758248509818416,0.08522212829279824,0.00390625,tied-positive,100,200,0.06163496524095535,0.01229260116815567
positive-small,0.7769610740638583,0.0701979398727417,2,1,0.35407183346130383,0.10335641159611171,0.00390625,tied-positive,100,200,0.06102124974131584,-0.02837441861629486
positive-small,0.7475124831531675,0.06793718785047531,3,1,0.19120715491860454,0.058564425616003016,0.00390625,tied-positive,100,200,0.06334467977285385,0.06642606109380722
positive-small,0.4555288296723611,0.04485922306776047,0,2,2.057335569468919,0.6084763507557053,0.00390625,tied-positive,100,200,0.03740537166595459,0.004341602325439453
positive-small,0.4936977495152716,0.0455351397395134,1,2,2.1714995368553915,0.5863637479842156,0.00390625,tied-positive,100,200,0.036262642592191696,-0.03106856346130371
positive-small,0.5135077597486006,0.04620496556162834,2,2,1.9631173622524012,0.5839068532277633,0.00390625,tied-positive,100,200,0.03584975749254227,-0.007368206977844238
positive-small,0.510003351380438,0.04589342325925827,3,2,1.856011802769736,0.5328727504134196,0.00390625,tied-positive,100,200,0.03696996718645096,-0.009538650512695312
positive-small,0.3849047747649401,0.044039901345968246,0,3,1.407278210650735,0.523140039957645,0.00390625,tied-positive,100,200,0.03330037742853165,0.08562719821929932
positive-small,0.347833658948263,0.04283275455236435,1,3,1.1629008965736674,0.5765704817403086,0.00390625,tied-positive,100,200,0.03020400181412697,0.12245094776153564
positive-small,0.41035445520065494,0.043239325284957886,2,3,1.1622700661332352,0.5308166061561659,0.00390625,tied-positive,100,200,0.031160015612840652,0.09231746196746826
positive-small,0.36623540462935295,0.0421367883682251,3,3,1.2968393305251522,0.5672400947324792,0.00390625,tied-positive,100,200,0.030519474297761917,0.10969817638397217
positive-small,0.6372383014325468,0.017844540998339653,0,0,0.24505846108999588,0.06915711394971237,0.00390625,tied-positive,100,400,0.018487058579921722,0.03049910068511963
positive-small,0.6758095613248566,0.024093007668852806,1,0,0.30487252559908007,0.09217632004672989,0.00390625,tied-positive,100,400,0.02519197389483452,0.011654138565063477
positive-small,0.6506131603552128,0.021048767492175102,2,0,0.24709446396640594,0.07460697076398645,0.00390625,tied-positive,100,400,0.021003417670726776,0.0011087656021118164
positive-small,0.6734482932008369,0.019865456968545914,3,0,-0.1087224765903975,-0.03094596598421328,0.00390625,tied-positive,100,400,0.016894308850169182,-0.1322181224822998
positive-small,0.7153684677126886,0.07327216863632202,0,1,0.3369798617768042,0.09177541607711945,0.00390625,tied-positive,100,400,0.06701456755399704,0.05723069608211517
positive-small,0.6910163580215584,0.07736914604902267,1,1,0.4390039145913292,0.11302262538184657,0.00390625,tied-positive,100,400,0.06964163482189178,0.082883819937706
positive-small,0.7011781071975558,0.08159499615430832,2,1,0.48936094116562723,0.12464689910791713,0.00390625,tied-positive,100,400,0.0632239356637001,-0.08816268295049667
positive-small,0.6860224163498969,0.07572506368160248,3,1,0.4222940127830938,0.10902327634565355,0.00390625,tied-positive,100,400,0.07190671563148499,0.08765040338039398
positive-small,0.4760254534842893,0.04518048092722893,0,2,2.044189423393495,0.5856335322348986,0.00390625,tied-positive,100,400,0.034979719668626785,0.08744454383850098
positive-small,0.4781629199786419,0.0405978187918663,1,2,2.2269679453047435,0.5684243098059263,0.00390625,tied-positive,100,400,0.03691905364394188,0.13273346424102783
positive-small,0.5463479212242506,0.04483640193939209,2,2,1.7997447131096838,0.5202324979270267,0.00390625,tied-positive,100,400,0.03173365443944931,0.09327173233032227
positive-small,0.5525043056426078,0.04539885371923447,3,2,1.8032550845823494,0.49509562334033275,0.00390625,tied-positive,100,400,0.030052978545427322,0.2697773575782776
positive-small,0.46810337342546576,0.04450034350156784,0,3,1.2892512121054114,0.47887992705572746,0.00390625,tied-positive,100,400,0.029014766216278076,0.229577898979187
positive-small,0.4406313696747394,0.043294914066791534,1,3,1.0973508362890636,0.5173079929518188,0.00390625,tied-positive,100,400,0.03135022893548012,0.22572863101959229
positive-small,0.4569461879516519,0.0434102788567543,2,3,1.0854922369052498,0.43400272738208207,0.00390625,tied-positive,100,400,0.03394850715994835,0.2658834457397461
positive-small,0.4786463646532559,0.04338609427213669,3,3,1.2266637831109106,0.4515236016337888,0.00390625,tied-positive,100,400,0.03382505476474762,0.26209092140197754
positive-small,0.6674105566670256,0.01804831251502037,0,0,0.2140077455528032,0.05083424366595399,0.00390625,tied-positive,100,800,0.018293224275112152,0.02761554718017578
positive-small,0.6791633678580807,0.028346022590994835,1,0,0.3440029833307092,0.08908127043537581,0.00390625,tied-positive,100,800,0.029591891914606094,0.0003619194030761719
positive-small,0.6716343133266572,0.015766238793730736,2,0,0.26186649314676114,0.06616656910992019,0.00390625,tied-positive,100,800,0.015037992037832737,-0.03554892539978027
positive-small,0.6489963660524625,0.018782613798975945,3,0,-0.9677247205156193,-0.2547008413421289,0.00390625,tied-positive,100,800,0.013278840109705925,-0.21899127960205078
positive-small,0.7198694529710845,0.059413038194179535,0,1,0.35421225790589167,0.09373393672991416,0.00390625,tied-positive,100,800,0.047649793326854706,-0.09389391541481018
positive-small,0.7166867019740881,0.06024013087153435,1,1,0.47553311571956847,0.12109224138072913,0.00390625,tied-positive,100,800,0.0474875271320343,-0.05023914575576782
positive-small,0.7441588641477314,0.06497161090373993,2,1,0.24992414692335044,0.06624688148252919,0.00390625,tied-positive,100,800,0.04857195168733597,-0.09521861374378204
positive-small,0.722494242532975,0.05325251445174217,3,1,0.4297433014852603,0.11647058954085902,0.00390625,tied-positive,100,800,0.0474209263920784,0.0011305175721645355
positive-small,0.5168616555830199,0.04154865816235542,0,2,1.9432536303243273,0.5669868776712057,0.00390625,tied-positive,100,800,0.030875731259584427,0.14100170135498047
positive-small,0.518456447550587,0.03712248429656029,1,2,2.193224938439194,0.5387303238674652,0.00390625,tied-positive,100,800,0.033348940312862396,0.14347660541534424
positive-small,0.5702446210808655,0.040201373398303986,2,2,1.6911838326121074,0.5046765927934057,0.00390625,tied-positive,100,800,0.03233880549669266,0.19706785678863525
positive-small,0.5754968121752491,0.04065972939133644,3,2,1.652567831997583,0.47110447206801354,0.00390625,tied-positive,100,800,0.032427575439214706,0.2599957585334778
positive-small,0.5631734717744827,0.046941112726926804,0,3,1.1652059990743424,0.39983300362471125,0.00390625,tied-positive,100,800,0.029809586703777313,0.23327532410621643
positive-small,0.5303942128983153,0.04950461909174919,1,3,0.930113068685989,0.4033248332442718,0.00390625,tied-positive,100,800,0.037608563899993896,0.28904059529304504
positive-small,0.5104606883809175,0.04456494376063347,2,3,1.047221746440981,0.41704121752477596,0.00390625,tied-positive,100,800,0.03132100775837898,0.2686365842819214
positive-small,0.5595825262895955,0.047973327338695526,3,3,1.0085596282404787,0.37762692449072266,0.00390625,tied-positive,100,800,0.03466767072677612,0.4073581099510193
positive-small,0.6311846118961629,0.02767159603536129,0,0,-0.46964128726674687,-0.20740265685617876,0.00390625,tied-positive,100,1600,0.02995029091835022,-0.21682977676391602
positive-small,0.7249929995679696,0.07144183665513992,1,0,-0.3909441281260332,-0.07813826904093402,0.00390625,tied-positive,100,1600,0.06442524492740631,0.39831840991973877
positive-small,0.7350327812379828,0.05354492366313934,2,0,-0.2275930242790464,-0.05131099136274124,0.00390625,tied-positive,100,1600,0.04581301659345627,0.2264714241027832
positive-small,0.6682514560300157,0.03570828586816788,3,0,-1.0341823705712592,-0.3054060422940593,0.00390625,tied-positive,100,1600,0.0238978061825037,-0.34501373767852783
positive-small,0.7002084730556668,0.1543632447719574,0,1,-0.21895775977405613,-0.08378708201640478,0.00390625,tied-positive,100,1600,0.0900520533323288,-0.22498083114624023
positive-small,0.69810582877807,0.16075798869132996,1,1,-0.3038921190018665,-0.10863146128578023,0.00390625,tied-positive,100,1600,0.08732485771179199,-0.1846456527709961
positive-small,0.703791309577831,0.1678445190191269,2,1,-0.1577878451635085,-0.05678614196211912,0.00390625,tied-positive,100,1600,0.08479759097099304,-0.3240973949432373
positive-small,0.7035352773366483,0.16487757861614227,3,1,-0.28200117352657506,-0.09966388664450933,0.00390625,tied-positive,100,1600,0.0933784767985344,-0.1296854019165039
positive-small,0.6287905608952497,0.05857809633016586,0,2,1.1299119450462856,0.3798418561628316,0.00390625,tied-positive,100,1600,0.05451899394392967,0.09785890579223633
positive-small,0.6522313450556074,0.06005164235830307,1,2,1.0912681068083332,0.2906128794197586,0.00390625,tied-positive,100,1600,0.04986445605754852,-0.07765024900436401
positive-small,0.7261769409924755,0.06357324123382568,2,2,0.25114604380848937,0.09556560525828126,0.00390625,tied-positive,100,1600,0.06798218190670013,-0.1035531610250473
positive-small,0.7162332702021342,0.06043839454650879,3,2,0.26611844737961177,0.10691653000926676,0.00390625,tied-positive,100,1600,0.0582057386636734,0.024587541818618774
positive-small,0.658938119978915,0.07332056760787964,0,3,-0.746111535212488,-0.21405609316245439,0.00390625,tied-positive,100,1600,0.0824703574180603,0.01995474100112915
positive-small,0.690394463327136,0.08571694791316986,1,3,-0.6670048295293955,-0.24021993625711405,0.00390625,tied-positive,100,1600,0.08825074881315231,0.06170721352100372
positive-small,0.6934560083417536,0.06331640481948853,2,3,-0.21629233182330534,-0.07099460747665892,0.00390625,tied-positive,100,1600,0.0814490094780922,0.13037651777267456
positive-small,0.6886028399448715,0.0663185715675354,3,3,-0.5006425480713395,-0.15106504748629357,0.00390625,tied-positive,100,1600,0.06307347863912582,-0.00920906662940979
positive-small,0.7100722153111463,0.051447074860334396,0,0,-0.29518295360472274,-0.08820050041707068,0.00390625,tied-positive,100,3200,0.04363112151622772,-1.2311687469482422
positive-small,0.6953449787946249,0.07130897045135498,1,0,0.0010610666312966745,0.00022046479880008708,0.00390625,tied-positive,100,3200,0.062105197459459305,0.32571840286254883
positive-small,0.5447414354045584,0.03924062103033066,2,0,1.0862986895613242,0.319612472103537,0.00390625,tied-positive,100,3200,0.05578591302037239,1.014853835105896
positive-small,0.7115322764636726,0.04450267180800438,3,0,-0.13226871455595823,-0.03021923071102127,0.00390625,tied-positive,100,3200,0.0650852620601654,0.661168098449707
positive-small,0.7058809872565392,0.19641225039958954,0,1,-0.13888471329003713,-0.05572823423101581,0.00390625,tied-positive,100,3200,0.05240587145090103,0.45290279388427734
positive-small,0.7064032507016174,0.21394827961921692,1,1,-0.10776788327993056,-0.044993657552369205,0.00390625,tied-positive,100,3200,0.04051421210169792,0.8831233978271484
positive-small,0.708636045249353,0.21102914214134216,2,1,-0.09710870856606019,-0.040239434093728314,0.00390625,tied-positive,100,3200,0.03715786337852478,0.6682624816894531
positive-small,0.7062497242439739,0.2224229872226715,3,1,-0.06619359091778204,-0.029483140052013555,0.00390625,tied-positive,100,3200,0.035897091031074524,1.1305961608886719
positive-small,0.608428574168097,0.0711669921875,0,2,1.4156473194430892,0.4099780547484959,0.00390625,tied-positive,100,3200,0.045368924736976624,-0.14669948816299438
positive-small,0.5610734696802266,0.06989555060863495,1,2,1.6069800196062294,0.4051123629327102,0.00390625,tied-positive,100,3200,0.04060664772987366,-0.3472694158554077
positive-small,0.6124518130443835,0.06190720200538635,2,2,1.3278818379393695,0.3945579514484478,0.00390625,tied-positive,100,3200,0.04584149643778801,-0.22253990173339844
positive-small,0.6283991485703502,0.0649559274315834,3,2,1.292323981803656,0.3620155223295503,0.00390625,tied-positive,100,3200,0.05254947394132614,-0.10890829563140869
positive-small,0.6598014401348068,0.06473922729492188,0,3,0.6203698354221542,0.16257103262583572,0.00390625,tied-positive,100,3200,0.0481952503323555,-0.18900057673454285
positive-small,0.6878867583461208,0.06748209148645401,1,3,0.507464362214604,0.1577990430626522,0.00390625,tied-positive,100,3200,0.052632227540016174,-0.0609542578458786
positive-small,0.6084486292244737,0.0659639835357666,2,3,1.1447574775480347,0.33088935987308404,0.00390625,tied-positive,100,3200,0.054248832166194916,0.02604442834854126
positive-small,0.6050294044884659,0.06565973162651062,3,3,0.9944393499621896,0.27668628030625314,0.00390625,tied-positive,100,3200,0.058884888887405396,0.07804253697395325
positive-small,0.8029113920341103,0.06389044970273972,0,0,0.4593750967345624,0.10950697118851373,0.00390625,tied-positive,100,6400,0.04771142080426216,-0.06334424018859863
positive-small,0.6995986715745888,0.07743619382381439,1,0,0.21729396613328045,0.06728048102717317,0.00390625,tied-positive,100,6400,0.08178850263357162,0.5881381034851074
positive-small,0.40205059895068385,0.0001242026628460735,2,0,1.7800506617904113,0.5788795028159543,0.00390625,tied-positive,100,6400,0.00046112315612845123,2.407299041748047
positive-small,0.684817474858934,0.04741279035806656,3,0,0.28499733037232405,0.06942967410639173,0.00390625,tied-positive,100,6400,0.06582748889923096,0.6782141923904419
positive-small,0.7081419657083317,0.06201083958148956,0,1,-0.06451063115794707,-0.0279086590474972,0.00390625,tied-positive,100,6400,0.006508549675345421,2.491795539855957
positive-small,0.706876191547402,0.03413202613592148,1,1,-0.045150214907288766,-0.020759800711703077,0.00390625,tied-positive,100,6400,0.002328024012967944,3.2576217651367188
positive-small,0.7072996480619689,0.04420633614063263,2,1,-0.08032139672148565,-0.035535979623899816,0.00390625,tied-positive,100,6400,0.0011733919382095337,2.6276283264160156
positive-small,0.7067727950047189,0.026796340942382812,3,1,0.0027975183644084853,0.001330035318860778,0.00390625,tied-positive,100,6400,0.0012711844174191356,4.0992279052734375
positive-small,0.6104220669377192,0.06393950432538986,0,2,1.496489439481324,0.3761038603817794,0.00390625,tied-positive,100,6400,0.0596642941236496,0.21780455112457275
positive-small,0.5760877396994137,0.06560271233320236,1,2,1.4582586884681008,0.3433861628771389,0.00390625,tied-positive,100,6400,0.053502392023801804,0.05519914627075195
positive-small,0.6177991173330689,0.06565545499324799,2,2,1.222261935288319,0.312429123921903,0.00390625,tied-positive,100,6400,0.06525998562574387,0.23205119371414185
positive-small,0.6377045637161891,0.06037580966949463,3,2,1.328958550249757,0.34041165795821493,0.00390625,tied-positive,100,6400,0.07155011594295502,0.25043439865112305
positive-small,0.6330708236288197,0.06403422355651855,0,3,0.766248783927082,0.1770830959273988,0.00390625,tied-positive,100,6400,0.05243058502674103,-0.07254177331924438
positive-small,0.6539023679760434,0.0668325126171112,1,3,0.8610200480936351,0.22963117192733562,0.00390625,tied-positive,100,6400,0.07996891438961029,0.2989438474178314
