study_id,cell_id,cell_key,cell_index,num_concepts,d_model,width,load,heads,ffn,ffn_width,learning_rate,step,n_seeds,seeds,loss_mean,loss_standard_deviation,loss_ci_lower,loss_ci_upper,risk_mean,risk_standard_deviation,risk_ci_lower,risk_ci_upper,accuracy_mean,accuracy_standard_deviation,accuracy_ci_lower,accuracy_ci_upper,value_flip_effect_mean,value_flip_effect_standard_deviation,value_flip_effect_ci_lower,value_flip_effect_ci_upper,target_key_effect_mean,target_key_effect_standard_deviation,target_key_effect_ci_lower,target_key_effect_ci_upper,embedding_effective_rank_mean,embedding_effective_rank_standard_deviation,embedding_effective_rank_ci_lower,embedding_effective_rank_ci_upper,normalized_rank_mean,normalized_rank_standard_deviation,normalized_rank_ci_lower,normalized_rank_ci_upper
scaling-tuned-adamw-10seeds-v1,cell-000-b7a02ed77d52,C8-d8-L2-H1-m4-ffnnone,0,8,8,8,1,1,False,,0.003,0,10,0;1;2;3;4;5;6;7;8;9,1.8710249543190003,0.7562456348438616,1.454022787809372,2.32945235133171,0.9355124771595001,0.3781228174219308,0.727011393904686,1.164726175665855,0.5035888671875,0.05151207124413934,0.46927368164062505,0.52906494140625,-0.016482423525303602,0.10973067233766876,-0.08976028349949046,0.036887818854302167,-0.021017885021865367,0.09395525374525694,-0.08308884021127597,0.02570320519153028,4.087378525733948,0.316181623154073,3.8961929434537885,4.267109026908874,0.5109223157167435,0.039522702894259125,0.48702411793172357,0.5333886283636092
scaling-tuned-adamw-10seeds-v1,cell-010-e2d6e09349f6,C128-d32-L2-H1-m4-ffnnone,10,128,32,32,4,1,False,,0.003,400,10,0;1;2;3;4;5;6;7;8;9,0.0013364731596084312,0.0013017674725587284,0.0006801257884217194,0.002191405411576852,0.0006682365798042156,0.0006508837362793642,0.0003400628942108597,0.001095702705788426,0.999755859375,0.0003547281041292866,0.99952392578125,0.99993896484375,0.9984529256820679,0.00185530582000357,0.9973499915003776,0.9995117054879665,0.9987748324871063,0.009970905447414724,0.9933001624047757,1.004890628606081,18.9625581741333,1.2344174660958318,18.275564875602722,19.714989957809447,0.5925799429416656,0.038575545815494744,0.5711114023625851,0.6160934361815452
scaling-tuned-adamw-10seeds-v1,cell-010-e2d6e09349f6,C128-d32-L2-H1-m4-ffnnone,10,128,32,32,4,1,False,,0.003,800,10,0;1;2;3;4;5;6;7;8;9,0.000649280129437102,0.0013039739527797912,0.00017157296686491465,0.001503889050745782,0.000324640064718551,0.0006519869763898956,8.578648343245732e-05,0.000751944525372891,0.999853515625,0.0003394637632586948,0.9996337890625,0.99998779296875,0.9988756656646729,0.002372732452488521,0.9972946383059025,0.9999734665453434,0.9989821135997772,0.010048706046877985,0.9934466663002969,1.0051476652920246,18.77883071899414,1.281546917413569,18.06573525905609,19.5564822435379,0.5868384599685669,0.04004834116917403,0.5645542268455028,0.6111400701105594
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,C128-d32-L2-H4-m4-ffnnone,11,128,32,32,4,4,False,,0.003,0,10,0;1;2;3;4;5;6;7;8;9,1.6974089741706848,0.45416199656024253,1.4380610939860343,1.9639183354377743,0.8487044870853424,0.22708099828012127,0.7190305469930172,0.9819591677188871,0.490185546875,0.0511615953158492,0.4612295532226563,0.5204962158203124,-0.00625873701646924,0.14057949981964832,-0.08180169940693303,0.08225920792436224,-0.002404232881963253,0.11350173107010306,-0.0649627976026386,0.06792266482952977,25.303189277648926,0.37397308872812374,25.09077431201935,25.526066117286682,0.7907246649265289,0.011686659022753867,0.7840866972506046,0.7976895661652088
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,C128-d32-L2-H4-m4-ffnnone,11,128,32,32,4,4,False,,0.003,25,10,0;1;2;3;4;5;6;7;8;9,0.7634066820144654,0.019323254431861253,0.7516562639176845,0.7744843181967735,0.3817033410072327,0.009661627215930627,0.37582813195884224,0.3872421590983868,0.70001220703125,0.01162388159956202,0.6931884765625,0.70694580078125,0.25182819068431855,0.017306683231750705,0.24186042457818985,0.2624433901906013,0.20761045813560486,0.027605403680639386,0.19106665562838315,0.22343823239207267,25.038618278503417,0.31677269080953696,24.86445560455322,25.23425504207611,0.7824568212032318,0.00989914658779803,0.7770142376422882,0.7885704700648785
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,C128-d32-L2-H4-m4-ffnnone,11,128,32,32,4,4,False,,0.003,50,10,0;1;2;3;4;5;6;7;8;9,0.6504323184490204,0.05959709843323427,0.6129815942049027,0.682119927406311,0.3252161592245102,0.029798549216617135,0.30649079710245136,0.3410599637031555,0.75643310546875,0.03148247028623236,0.73896484375,0.7756591796875,0.34396398067474365,0.052156684427720326,0.3171740229427814,0.377597379758954,0.31853632926940917,0.06384597212670919,0.28630192384123804,0.3599077675491571,24.04777297973633,0.34303533375220335,23.885895900726318,24.27589949607849,0.7514929056167603,0.010719854179756355,0.7464342468976974,0.7586218592524528
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,C128-d32-L2-H4-m4-ffnnone,11,128,32,32,4,4,False,,0.003,100,10,0;1;2;3;4;5;6;7;8;9,0.0986099410802126,0.0388240692989052,0.07513405419886113,0.12013310762122272,0.0493049705401063,0.0194120346494526,0.037567027099430564,0.06006655381061136,0.98494873046875,0.007435508386572279,0.98070068359375,0.9893313598632812,0.9146078824996948,0.04472651174796676,0.8891355031728745,0.9410062055289745,0.929598993062973,0.04340332363823345,0.9035870994627475,0.9534244714677335,18.941695594787596,0.8379564625047723,18.48236623287201,19.458484201431276,0.5919279873371124,0.026186139453274134,0.5775739447772503,0.6080776312947274
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,C128-d32-L2-H4-m4-ffnnone,11,128,32,32,4,4,False,,0.003,200,10,0;1;2;3;4;5;6;7;8;9,0.009329161141067743,0.0027432492071554483,0.0077183857117779555,0.010936539296526462,0.004664580570533872,0.0013716246035777241,0.0038591928558889778,0.005468269648263231,0.99830322265625,0.0010444762169850292,0.9976806640625,0.99891357421875,0.9942337989807128,0.004243637040050302,0.991851544380188,0.9968689978122711,0.9901132225990296,0.013025222707177226,0.9837488706409931,0.9988088019192218,17.1383996963501,1.002087889502717,16.581312351226806,17.75072898864746,0.5355749905109406,0.031315246546959906,0.5181660109758377,0.5547102808952331
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,C128-d32-L2-H4-m4-ffnnone,11,128,32,32,4,4,False,,0.003,400,10,0;1;2;3;4;5;6;7;8;9,0.0034542571404017506,0.0022504779700415756,0.0022132260026410224,0.004827418244676662,0.0017271285702008753,0.0011252389850207878,0.0011066130013205112,0.002413709122338331,0.9991943359375,0.0007440839486108373,0.99874267578125,0.99959716796875,0.9973450720310211,0.005907122932994529,0.9938421066105365,1.0006860601902008,0.9924601316452026,0.011805460036345113,0.9858612835407257,0.9994406606256963,16.42953004837036,1.0502365366796325,15.860273597240448,17.088415813446044,0.5134228140115737,0.032819891771238514,0.495633549913764,0.5340129941701889
scaling-tuned-adamw-10seeds-v1,cell-011-23683cb9175a,C128-d32-L2-H4-m4-ffnnone,11,128,32,32,4,4,False,,0.003,800,10,0;1;2;3;4;5;6;7;8;9,0.0022343003685818983,0.0030241327068639824,0.0006900864920316969,0.004161657709701102,0.0011171501842909492,0.0015120663534319912,0.00034504324601584844,0.002080828854850551,0.99942626953125,0.0009008057566611458,0.9988525390625,0.99989013671875,0.997905695438385,0.004138896942692321,0.9952975463867187,1.000048797875643,0.9941993594169617,0.015551949269637055,0.9852136828005313,1.0032088513672353,15.697974300384521,1.283772027933072,15.021971416473388,16.513573977947235,0.4905616968870163,0.0401178758729085,0.4694366067647934,0.5160491868108511
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,C32-d32-L2-H1-m4-ffn64,12,32,32,32,1,1,True,64,0.003,0,10,0;1;2;3;4;5;6;7;8;9,2.17833251953125,1.185802132545737,1.5845790386199952,2.9530985832214354,1.089166259765625,0.5929010662728685,0.7922895193099976,1.4765492916107177,0.526708984375,0.051467812420555266,0.49763153076171873,0.5575936889648437,0.0628587999381125,0.11989403357305381,-0.009650297411717473,0.129976201863028,0.05088581088930368,0.11267946483432013,-0.017630773782730102,0.11430795273743556,16.022598361968996,0.6254040080308332,15.685366532802583,16.424999704360964,0.5007061988115311,0.019543875250963537,0.4901677041500807,0.5132812407612801
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,C32-d32-L2-H1-m4-ffn64,12,32,32,32,1,1,True,64,0.003,25,10,0;1;2;3;4;5;6;7;8;9,0.7199324846267701,0.09174472315197026,0.6632234942913056,0.7700429739058018,0.35996624231338503,0.04587236157598513,0.3316117471456528,0.3850214869529009,0.72232666015625,0.043454289915413793,0.69884033203125,0.7494384765625,0.28983430862426757,0.09235386708162896,0.24116969749331474,0.3477357474714517,0.2558802619576454,0.09508377497343841,0.20646933931857347,0.3160754141211509,15.741156005859375,0.6522717593210235,15.386836533546449,16.156669235229494,0.4919111251831055,0.020383492478781986,0.4808386416733265,0.5048959136009217
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,C32-d32-L2-H1-m4-ffn64,12,32,32,32,1,1,True,64,0.003,50,10,0;1;2;3;4;5;6;7;8;9,0.26666456572711467,0.18866872916107305,0.16095908752642574,0.3820894703269005,0.13333228286355733,0.09433436458053653,0.08047954376321287,0.19104473516345025,0.91380615234375,0.07492005029639034,0.8672604370117188,0.9545046997070312,0.7400631487369538,0.19239942336943863,0.6215494391322136,0.8475194062292575,0.7297700226306916,0.19911934350686994,0.6078130142390729,0.8417750287055968,14.32389783859253,0.9482822012133588,13.81927930355072,14.934026343822477,0.44762180745601654,0.029633818787917463,0.43185247823596,0.4666883232444524
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,C32-d32-L2-H1-m4-ffn64,12,32,32,32,1,1,True,64,0.003,100,10,0;1;2;3;4;5;6;7;8;9,0.004682649055030197,0.003037793428998088,0.002997115791076794,0.006529974567529279,0.0023413245275150985,0.001518896714499044,0.001498557895538397,0.0032649872837646394,0.99970703125,0.00042753663856001623,0.9994384765625,0.9999267578125,0.9984987199306488,0.004131596285424225,0.9961523175239564,1.0009957686066626,0.9952272474765778,0.012617314767272493,0.9875281661748886,1.0023354828357696,12.950862312316895,0.5348109647046324,12.621344349384309,13.253385899066924,0.40471444725990297,0.016712842647019763,0.39441701091825965,0.41416830934584137
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,C32-d32-L2-H1-m4-ffn64,12,32,32,32,1,1,True,64,0.003,200,10,0;1;2;3;4;5;6;7;8;9,0.0007855219097109512,0.00025851517408466385,0.0006430959581484785,0.000947602273809025,0.0003927609548554756,0.00012925758704233193,0.00032154797907423926,0.0004738011369045125,0.9999755859375,5.1469362958469715e-05,0.99993896484375,1.0,0.9995364904403686,0.0016221642795901097,0.9985443112254143,1.0004390358924866,0.996952360868454,0.014126491766949061,0.988386258482933,1.0050173954665662,12.880342960357666,0.5164172017042465,12.559796276092529,13.166454558372498,0.40251071751117706,0.016138037553257704,0.3924936336278915,0.4114517049491406
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,C32-d32-L2-H1-m4-ffn64,12,32,32,32,1,1,True,64,0.003,400,10,0;1;2;3;4;5;6;7;8;9,0.00023891844612080603,7.655285132798121e-05,0.00019737847764190517,0.0002871357927506324,0.00011945922306040302,3.8276425663990605e-05,9.868923882095259e-05,0.0001435678963753162,1.0,0.0,1.0,1.0,0.9996134579181671,0.0016612659993259582,0.9985204067826271,1.0004439261555673,0.9968196332454682,0.014951623644192709,0.9879828989505768,1.005447347611189,12.850122165679931,0.5084228543409992,12.534052555561065,13.13194670200348,0.40156631767749784,0.015888214198156225,0.39168914236128327,0.41037333443760876
scaling-tuned-adamw-10seeds-v1,cell-012-5abf40069665,C32-d32-L2-H1-m4-ffn64,12,32,32,32,1,1,True,64,0.003,800,10,0;1;2;3;4;5;6;7;8;9,7.484446905436926e-05,2.1792077459951685e-05,6.202417158419848e-05,8.753654580686997e-05,3.742223452718463e-05,1.0896038729975843e-05,3.101208579209924e-05,4.376827290343498e-05,1.0,0.0,1.0,1.0,0.9996528446674346,0.0012077281094197464,0.9990205959975719,1.0004236233234405,0.9979657053947448,0.014539252231088635,0.9892757977545261,1.00624479919672,12.807063674926757,0.4969947302567229,12.495375044345856,13.078615682125092,0.40022073984146117,0.015531085320522591,0.390480470135808,0.4087067400664091
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,C32-d32-L2-H4-m4-ffn64,13,32,32,32,1,4,True,64,0.003,0,10,0;1;2;3;4;5;6;7;8;9,2.2016420483589174,1.2289483140763295,1.5568946927785874,2.995638851821421,1.1008210241794587,0.6144741570381648,0.7784473463892937,1.4978194259107105,0.52578125,0.05314824836016069,0.4954583740234375,0.5571658325195312,0.06476827124133706,0.12262136346845405,-0.00897336414316668,0.13332633906975389,0.057634090259671214,0.11128066110905167,-0.009881762582808672,0.12048516273498536,16.022598361968996,0.6254040080308332,15.685366532802583,16.424999704360964,0.5007061988115311,0.019543875250963537,0.4901677041500807,0.5132812407612801
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,C32-d32-L2-H4-m4-ffn64,13,32,32,32,1,4,True,64,0.003,25,10,0;1;2;3;4;5;6;7;8;9,0.741581130027771,0.0458785845042583,0.7160762180387974,0.7694937570393084,0.3707905650138855,0.02293929225212915,0.3580381090193987,0.3847468785196542,0.7114990234375,0.01989002882084059,0.6999996948242188,0.72320556640625,0.2680935367941856,0.03932744481843366,0.24669170320034026,0.2922439621388912,0.23271360248327255,0.0414078429198017,0.21056703999638557,0.2583591836690902,15.796711444854736,0.6613559901262284,15.434908530712127,16.213745248317714,0.4936472326517105,0.020667374691444636,0.48234089158475396,0.5066795390099286
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,C32-d32-L2-H4-m4-ffn64,13,32,32,32,1,4,True,64,0.003,50,10,0;1;2;3;4;5;6;7;8;9,0.4924982190132141,0.16453397687822593,0.39159807585179807,0.5837206575274467,0.24624910950660706,0.08226698843911297,0.19579903792589903,0.29186032876372336,0.8269775390625,0.07351888200997618,0.7859124755859375,0.8719860839843749,0.5093685537576675,0.1825412204331232,0.41049907691776755,0.6229717463254929,0.5043148458003998,0.20570157577735068,0.3950094436109066,0.6337246567755936,14.71516456604004,0.8528413819511449,14.238192286491394,15.240355813503264,0.45984889268875123,0.026651293185973278,0.44494350895285606,0.476261119171977
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,C32-d32-L2-H4-m4-ffn64,13,32,32,32,1,4,True,64,0.003,100,10,0;1;2;3;4;5;6;7;8;9,0.023366806004196404,0.025332036697277058,0.010847808518446982,0.0397897187527269,0.011683403002098202,0.012666018348638529,0.005423904259223491,0.01989485937636345,0.99697265625,0.004038705507919717,0.99429931640625,0.99893798828125,0.9881618976593017,0.02819337197392771,0.969092869758606,1.0011256498098373,0.9985238075256347,0.02358500190691725,0.9836609916388989,1.0109714925289153,12.446965312957763,0.6046003349194303,12.115832226276398,12.815744001865387,0.3889676660299301,0.018893760466232198,0.37861975707113743,0.40049200005829333
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,C32-d32-L2-H4-m4-ffn64,13,32,32,32,1,4,True,64,0.003,200,10,0;1;2;3;4;5;6;7;8;9,0.001578653557226062,0.0006501465741482638,0.0012138942818273792,0.0019682737175025964,0.000789326778613031,0.0003250732870741319,0.0006069471409136896,0.0009841368587512982,0.99993896484375,0.00011863101999603882,0.99986572265625,1.0,0.9989788591861725,0.0020557578755754135,0.9976843106746673,1.0000771230459213,1.0049260258674622,0.011631589155427722,0.997920992076397,1.0114225275814532,12.153289222717286,0.5858208106145817,11.83489015340805,12.51264977455139,0.37979028820991517,0.018306900331705678,0.3698403172940016,0.39102030545473093
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,C32-d32-L2-H4-m4-ffn64,13,32,32,32,1,4,True,64,0.003,400,10,0;1;2;3;4;5;6;7;8;9,0.0010868416735320351,0.0012507856486554778,0.0005220793477201369,0.0019193422812895727,0.0005434208367660176,0.0006253928243277389,0.00026103967386006846,0.0009596711406447863,0.9998046875,0.00035097426192786177,0.99957275390625,0.99996337890625,1.0003507137298584,0.0021511310252908746,0.9989452072978019,1.001477940827608,1.003150177001953,0.012640849791944384,0.9956546878814697,1.0104462108016015,11.989436054229737,0.6041570753038557,11.663383066654205,12.358940050601959,0.37466987669467927,0.01887990860324549,0.3644807208329439,0.3862168765813112
scaling-tuned-adamw-10seeds-v1,cell-013-496408283b62,C32-d32-L2-H4-m4-ffn64,13,32,32,32,1,4,True,64,0.003,800,10,0;1;2;3;4;5;6;7;8;9,0.0002481347975844983,0.00016951210667256623,0.00015967678113156582,0.0003548766601488751,0.00012406739879224915,8.475605333628312e-05,7.983839056578291e-05,0.00017743833007443754,0.99996337890625,5.896556293208593e-05,0.9999267578125,1.0,0.9996966004371644,0.0020626290249524475,0.9985114173591136,1.0009154185652733,1.0053658783435822,0.011039269449818277,0.9985458782315254,1.0113447946310044,11.745910930633546,0.563383840234969,11.441918468475341,12.093115425109863,0.3670597165822983,0.01760574500734278,0.3575599521398544,0.3779098570346832
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,C128-d32-L2-H1-m4-ffn64,14,128,32,32,4,1,True,64,0.003,0,10,0;1;2;3;4;5;6;7;8;9,1.5847063302993774,0.4031103911110919,1.3634014770388603,1.8331754487752914,0.7923531651496887,0.20155519555554596,0.6817007385194301,0.9165877243876457,0.51405029296875,0.05082382797265461,0.48417938232421875,0.5437136840820312,0.014596454985439777,0.10083720476318883,-0.04697773547843098,0.07132491264492273,0.013015729654580355,0.0883868495842959,-0.041273217918351285,0.062248385595157725,25.42000560760498,0.35161106171089185,25.22067162513733,25.632409529685972,0.7943751752376557,0.01098784567846537,0.7881459882855416,0.8010127978026866
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,C128-d32-L2-H1-m4-ffn64,14,128,32,32,4,1,True,64,0.003,25,10,0;1;2;3;4;5;6;7;8;9,0.7566487193107605,0.07491856794784583,0.709860510379076,0.7971665047109127,0.37832435965538025,0.03745928397392292,0.354930255189538,0.39858325235545633,0.703466796875,0.038269245228967214,0.6828363037109375,0.72745361328125,0.25496664047241213,0.07016029537494563,0.21628841269761326,0.2987781579047441,0.22183100134134293,0.07589599053678556,0.18131544079631567,0.2699779920279978,25.121068954467773,0.4893851247313561,24.83689594268799,25.411915407180786,0.7850334048271179,0.015293285147854878,0.7761529982089996,0.7941223564743995
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,C128-d32-L2-H1-m4-ffn64,14,128,32,32,4,1,True,64,0.003,50,10,0;1;2;3;4;5;6;7;8;9,0.43371597230434417,0.21785240517552892,0.3019083607941866,0.5586153825744986,0.21685798615217208,0.10892620258776446,0.1509541803970933,0.2793076912872493,0.8487060546875,0.08833856663106524,0.7973870849609375,0.9016244506835938,0.5741685837507248,0.22009499739566374,0.44944769322872163,0.7065716229379175,0.5612643927335739,0.23909580105233927,0.4257350633293391,0.7051812361180781,23.4049129486084,1.3581373743395402,22.58464412689209,24.17884063720703,0.7314035296440125,0.04244179294811063,0.7057701289653778,0.7555887699127197
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,C128-d32-L2-H1-m4-ffn64,14,128,32,32,4,1,True,64,0.003,100,10,0;1;2;3;4;5;6;7;8;9,0.014056409546174108,0.011679414964869536,0.007914636982604861,0.02163157423492521,0.007028204773087054,0.005839707482434768,0.003957318491302431,0.010815787117462604,0.99801025390625,0.001950622651006633,0.99676513671875,0.9990478515625,0.9882446467876435,0.016460830182914967,0.9778458359837532,0.9972777877748012,0.990137380361557,0.022417142458696523,0.9757588736712933,1.0021444594860078,19.903044509887696,0.6664042543473772,19.529795589447023,20.311830272674563,0.6219701409339905,0.020825132948355536,0.6103061121702195,0.6347446960210801
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,C128-d32-L2-H1-m4-ffn64,14,128,32,32,4,1,True,64,0.003,200,10,0;1;2;3;4;5;6;7;8;9,0.0026800447551067917,0.0012674900857519954,0.0019530664954800158,0.0034350209361582507,0.0013400223775533958,0.0006337450428759977,0.0009765332477400079,0.0017175104680791254,0.999560546875,0.00034140913026372123,0.99935302734375,0.999755859375,0.9982403755187989,0.0045834508375108335,0.9954420804977417,1.0008317856490612,0.9990645229816437,0.00748324494969518,0.99445680975914,1.0033843037486077,19.56046772003174,0.5531691161524054,19.243836822509767,19.896404824256898,0.6112646162509918,0.017286534879762668,0.6013699007034302,0.6217626507580281
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,C128-d32-L2-H1-m4-ffn64,14,128,32,32,4,1,True,64,0.003,400,10,0;1;2;3;4;5;6;7;8;9,0.0009333208668977022,0.0005999541730789955,0.0005997290357481689,0.001289682598726358,0.0004666604334488511,0.0002999770865394977,0.00029986451787408444,0.000644841299363179,0.99981689453125,0.00018423228227004834,0.99970703125,0.9999267578125,0.9992771089076996,0.0014354909404764706,0.9984296111762524,1.0001058161258698,1.001309758424759,0.005317113417800501,0.998304546624422,1.0045485492050648,19.368597793579102,0.552267397522365,19.055488204956056,19.707269411087037,0.605268681049347,0.017258356172573906,0.5954840064048768,0.6158521690964699
scaling-tuned-adamw-10seeds-v1,cell-014-878540454dfb,C128-d32-L2-H1-m4-ffn64,14,128,32,32,4,1,True,64,0.003,800,10,0;1;2;3;4;5;6;7;8;9,0.0005467975257488433,0.0009640210486399759,0.00013570561182859827,0.0011850649189182145,0.0002733987628744217,0.00048201052431998793,6.785280591429914e-05,0.0005925324594591073,0.99986572265625,0.0002786603787152333,0.9996826171875,1.0,1.0007752180099487,0.0018577013830265452,0.9997478803992271,1.0019178754091262,1.003145122528076,0.006235637876498719,0.9999283015727997,1.007134995162487,19.129536628723145,0.5953087648684229,18.79831286907196,19.500692801475523,0.5977980196475983,0.018603398902138215,0.5874472771584988,0.6093966500461101
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,C128-d32-L2-H4-m4-ffn64,15,128,32,32,4,4,True,64,0.003,0,10,0;1;2;3;4;5;6;7;8;9,1.565466821193695,0.4184495451227664,1.3340632438659668,1.824765776395797,0.7827334105968475,0.2092247725613832,0.6670316219329834,0.9123828881978985,0.51824951171875,0.058496330655594196,0.48382568359375,0.55223388671875,0.019594579376280306,0.1121743886880163,-0.0478213120251894,0.08354575871955586,0.02092630434781313,0.09806814460190098,-0.037670438205823296,0.0767226854339242,25.42000560760498,0.35161106171089185,25.22067162513733,25.632409529685972,0.7943751752376557,0.01098784567846537,0.7881459882855416,0.8010127978026866
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,C128-d32-L2-H4-m4-ffn64,15,128,32,32,4,4,True,64,0.003,25,10,0;1;2;3;4;5;6;7;8;9,0.7685506641864777,0.02900182775584471,0.7518093997240066,0.786105296164751,0.38427533209323883,0.014500913877922355,0.3759046998620033,0.3930526480823755,0.69547119140625,0.012942658033471513,0.68787841796875,0.7031494140625,0.24498892724514007,0.030569121975363326,0.22623103246092796,0.2622075741738081,0.2103262200951576,0.02687531473924897,0.19420548457652329,0.2255005076155066,25.195610809326173,0.413137608782055,24.956680865287783,25.440936594009397,0.7873628377914429,0.01291055027443922,0.7798962770402432,0.7950292685627937
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,C128-d32-L2-H4-m4-ffn64,15,128,32,32,4,4,True,64,0.003,50,10,0;1;2;3;4;5;6;7;8;9,0.6180699944496155,0.06924723225542362,0.5762676243484021,0.6577040292322636,0.30903499722480776,0.03462361612771181,0.28813381217420103,0.3288520146161318,0.77279052734375,0.0336835449679265,0.75316162109375,0.792724609375,0.37973509132862093,0.07046002329111298,0.3392364015430212,0.42178604476153836,0.36417408287525177,0.08051024779810056,0.3180274927616119,0.4122320187836885,24.102464866638183,0.7867394876066661,23.635365147590637,24.554333667755127,0.7532020270824432,0.024585608987708316,0.7386051608622074,0.7673229271173477
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,C128-d32-L2-H4-m4-ffn64,15,128,32,32,4,4,True,64,0.003,100,10,0;1;2;3;4;5;6;7;8;9,0.06920848730951548,0.04703806800172049,0.043333567678928375,0.09874158314894883,0.03460424365475774,0.023519034000860244,0.021666783839464188,0.04937079157447442,0.9857666015625,0.012065037874901069,0.9780026245117188,0.9920654296875,0.9489835321903228,0.05197778521375302,0.918686644732952,0.979545533657074,0.9668452858924865,0.05113562145815047,0.9366353809833526,0.9968282900750637,19.093864822387694,0.8099597990660954,18.64594501018524,19.59970209598541,0.5966832756996154,0.02531124372081548,0.5826857815682888,0.6124906904995441
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,C128-d32-L2-H4-m4-ffn64,15,128,32,32,4,4,True,64,0.003,200,10,0;1;2;3;4;5;6;7;8;9,0.0058866719715297226,0.0019626078336783385,0.0047287803119979805,0.007024265313521026,0.0029433359857648613,0.0009813039168391692,0.0023643901559989903,0.003512132656760513,0.99873046875,0.00047522139715678495,0.9984619140625,0.9990234375,0.9954303741455078,0.004101160754871075,0.9927784757316113,0.9975624679028988,0.9988855481147766,0.007197622723451991,0.9943745633959771,1.0027982565760614,17.745674896240235,0.5365352286879145,17.439384269714356,18.06175305843353,0.5545523405075073,0.016766725896497327,0.5449807584285736,0.5644297830760479
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,C128-d32-L2-H4-m4-ffn64,15,128,32,32,4,4,True,64,0.003,400,10,0;1;2;3;4;5;6;7;8;9,0.0021028300980105996,0.0009515075553458808,0.0015732562250923366,0.0026955862349132076,0.0010514150490052998,0.0004757537776729404,0.0007866281125461683,0.0013477931174566038,0.99952392578125,0.00026651241689148466,0.99935302734375,0.999658203125,0.9981891334056854,0.0046676167457994945,0.9956499956548215,1.0010774339735509,1.0025696337223053,0.007644713621613215,0.9979912397265435,1.006883925050497,17.169090270996094,0.548127073692424,16.847290635108948,17.482471780776976,0.5365340709686279,0.01712897105288825,0.5264778323471546,0.5463272431492805
scaling-tuned-adamw-10seeds-v1,cell-015-fb46780dc3d7,C128-d32-L2-H4-m4-ffn64,15,128,32,32,4,4,True,64,0.003,800,10,0;1;2;3;4;5;6;7;8;9,0.0006290865669143387,0.0005173524905803083,0.00035503553808666764,0.0009541726694442328,0.00031454328345716933,0.00025867624529015413,0.00017751776904333382,0.0004770863347221164,0.99986572265625,0.00019471819847013996,0.99974365234375,0.99996337890625,0.9994088470935821,0.002211923073067318,0.9981266966462135,1.0006727081537246,1.0017624199390411,0.010047881050940259,0.9955180503427982,1.0072477294504643,16.57878704071045,0.5772665361224021,16.235783925056456,16.910000462532043,0.5180870950222015,0.018039579253825065,0.5073682476580142,0.5284375144541263
