arm,causal_distractor_effect,causal_slot_s_key,causal_target_effect,distractor_key_attention,distractor_value_attention,head,layer,path_scope,seed,step,target_key_attention,target_key_score_margin,target_value_attention
qk-small,-0.16633841395378113,0.9798578023910522,0.8135193586349487,0.05618050694465637,0.023890167474746704,2,1,query-row-to-full-card-direct-edges-all-layers,104,400,0.05375424772500992,0.02101561427116394,0.02130039408802986
qk-small,-0.16633841395378113,0.9798578023910522,0.8135193586349487,0.061345174908638,0.0266742967069149,3,1,query-row-to-full-card-direct-edges-all-layers,104,400,0.054359838366508484,0.07610330730676651,0.0217013880610466
qk-small,-0.16633841395378113,0.9798578023910522,0.8135193586349487,0.03998083621263504,0.03771296516060829,0,2,query-row-to-full-card-direct-edges-all-layers,104,400,0.031188834458589554,-0.1481722593307495,0.03372901678085327
qk-small,-0.16633841395378113,0.9798578023910522,0.8135193586349487,0.03650819882750511,0.03363758698105812,1,2,query-row-to-full-card-direct-edges-all-layers,104,400,0.028735121712088585,-0.19097089767456055,0.027803312987089157
qk-small,-0.16633841395378113,0.9798578023910522,0.8135193586349487,0.033716220408678055,0.031046897172927856,2,2,query-row-to-full-card-direct-edges-all-layers,104,400,0.027511171996593475,-0.05857527256011963,0.023658769205212593
qk-small,-0.16633841395378113,0.9798578023910522,0.8135193586349487,0.03268108889460564,0.029603710398077965,3,2,query-row-to-full-card-direct-edges-all-layers,104,400,0.02293972857296467,-0.1310407519340515,0.024504823610186577
qk-small,-0.16633841395378113,0.9798578023910522,0.8135193586349487,0.03102022036910057,0.04278537631034851,0,3,query-row-to-full-card-direct-edges-all-layers,104,400,0.02446962334215641,-0.1268041729927063,0.03734533116221428
qk-small,-0.16633841395378113,0.9798578023910522,0.8135193586349487,0.03096933476626873,0.04274020716547966,1,3,query-row-to-full-card-direct-edges-all-layers,104,400,0.026296492666006088,-0.0032968521118164062,0.04240958392620087
qk-small,-0.16633841395378113,0.9798578023910522,0.8135193586349487,0.03199353441596031,0.03806517273187637,2,3,query-row-to-full-card-direct-edges-all-layers,104,400,0.024555426090955734,-0.1565546989440918,0.031230291351675987
qk-small,-0.16633841395378113,0.9798578023910522,0.8135193586349487,0.029942777007818222,0.03974283114075661,3,3,query-row-to-full-card-direct-edges-all-layers,104,400,0.02271278016269207,-0.07149481773376465,0.034402281045913696
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.017103929072618484,0.13443726301193237,0,0,query-row-to-full-card-direct-edges-all-layers,104,800,0.019174087792634964,0.1429600715637207,0.13561215996742249
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.029828891158103943,0.11247309297323227,1,0,query-row-to-full-card-direct-edges-all-layers,104,800,0.040275197476148605,0.3148874044418335,0.11547347158193588
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.016286397352814674,0.1332090049982071,2,0,query-row-to-full-card-direct-edges-all-layers,104,800,0.017431218177080154,0.04970121383666992,0.14540165662765503
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.01666175201535225,0.1458236128091812,3,0,query-row-to-full-card-direct-edges-all-layers,104,800,0.01855316199362278,0.035182952880859375,0.13279783725738525
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.07476525008678436,0.004525728989392519,0,1,query-row-to-full-card-direct-edges-all-layers,104,800,0.06750823557376862,0.01584300398826599,0.004084615036845207
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.0770103856921196,0.00336797209456563,1,1,query-row-to-full-card-direct-edges-all-layers,104,800,0.06934995949268341,0.05093731731176376,0.0025272348430007696
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.07642865180969238,0.005452265497297049,2,1,query-row-to-full-card-direct-edges-all-layers,104,800,0.06318820267915726,-0.006842434406280518,0.005200755316764116
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.07739797979593277,0.0036452997010201216,3,1,query-row-to-full-card-direct-edges-all-layers,104,800,0.0787196084856987,0.14127928018569946,0.003474555443972349
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.04229778051376343,0.016164040192961693,0,2,query-row-to-full-card-direct-edges-all-layers,104,800,0.04215412586927414,-0.20260149240493774,0.02724541909992695
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.045396607369184494,0.008681442588567734,1,2,query-row-to-full-card-direct-edges-all-layers,104,800,0.03322441875934601,-0.31562912464141846,0.009872830472886562
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.04200812801718712,0.008451571688055992,2,2,query-row-to-full-card-direct-edges-all-layers,104,800,0.037465568631887436,-0.02259208634495735,0.007909508422017097
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.036205001175403595,0.016456274315714836,3,2,query-row-to-full-card-direct-edges-all-layers,104,800,0.031365759670734406,-0.1994839608669281,0.017035288736224174
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.050285547971725464,0.012396293692290783,0,3,query-row-to-full-card-direct-edges-all-layers,104,800,0.0359952338039875,-0.27241677045822144,0.015516500920057297
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.038261301815509796,0.017655108124017715,1,3,query-row-to-full-card-direct-edges-all-layers,104,800,0.03518395125865936,-0.029233139008283615,0.016926772892475128
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.044323332607746124,0.012678049504756927,2,3,query-row-to-full-card-direct-edges-all-layers,104,800,0.03811020031571388,-0.15934205055236816,0.019939027726650238
qk-small,-0.2771109938621521,1.5486793518066406,1.2715682983398438,0.04477968066930771,0.010857697576284409,3,3,query-row-to-full-card-direct-edges-all-layers,104,800,0.04270373657345772,-0.07429757714271545,0.011205200105905533
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.024015888571739197,0.12921522557735443,0,0,query-row-to-full-card-direct-edges-all-layers,104,1600,0.018048783764243126,0.023096561431884766,0.12742556631565094
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.04068881273269653,0.0032000020146369934,1,0,query-row-to-full-card-direct-edges-all-layers,104,1600,0.05569560453295708,0.41364121437072754,0.002852302510291338
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.0444280207157135,0.0455261692404747,2,0,query-row-to-full-card-direct-edges-all-layers,104,1600,0.006345665082335472,-0.7675619125366211,0.041293978691101074
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.03540198132395744,0.10405191779136658,3,0,query-row-to-full-card-direct-edges-all-layers,104,1600,0.03334054350852966,-0.0541844367980957,0.0983097180724144
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.1949828565120697,0.0003768419846892357,0,1,query-row-to-full-card-direct-edges-all-layers,104,1600,0.039055898785591125,-3.7890803813934326,0.0020448171999305487
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.19008848071098328,0.0006191110005602241,1,1,query-row-to-full-card-direct-edges-all-layers,104,1600,0.03194459527730942,-3.90669584274292,0.0020127343013882637
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.18552431464195251,0.0003225787659175694,2,1,query-row-to-full-card-direct-edges-all-layers,104,1600,0.029535440728068352,-3.665959358215332,0.00219022948294878
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.18786701560020447,0.00031695180223323405,3,1,query-row-to-full-card-direct-edges-all-layers,104,1600,0.033725425601005554,-3.6628715991973877,0.0010477958712726831
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.09263371676206589,0.02564842626452446,0,2,query-row-to-full-card-direct-edges-all-layers,104,1600,0.10641186684370041,-0.06701052188873291,0.0352548323571682
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.09681248664855957,0.03606991842389107,1,2,query-row-to-full-card-direct-edges-all-layers,104,1600,0.07148675620555878,-0.5373964309692383,0.03690370172262192
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.09986381977796555,0.04092226177453995,2,2,query-row-to-full-card-direct-edges-all-layers,104,1600,0.11432160437107086,0.3963307738304138,0.04519094526767731
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.08154702186584473,0.02205720916390419,3,2,query-row-to-full-card-direct-edges-all-layers,104,1600,0.05502989515662193,-0.6096540093421936,0.04811654984951019
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.09325223416090012,0.02288452908396721,0,3,query-row-to-full-card-direct-edges-all-layers,104,1600,0.12237882614135742,0.1909690499305725,0.04515218362212181
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.09060083329677582,0.04064260050654411,1,3,query-row-to-full-card-direct-edges-all-layers,104,1600,0.08866575360298157,-0.1473534107208252,0.037344422191381454
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.09259650111198425,0.022903580218553543,2,3,query-row-to-full-card-direct-edges-all-layers,104,1600,0.10308633744716644,0.16692739725112915,0.0314851850271225
qk-small,2.892259359359741,-1.2750272750854492,1.617232084274292,0.07575877755880356,0.044289570301771164,3,3,query-row-to-full-card-direct-edges-all-layers,104,1600,0.09084458649158478,0.1577998697757721,0.04323824867606163
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.020509816706180573,0.10101084411144257,0,0,query-row-to-full-card-direct-edges-all-layers,104,3200,0.03544500470161438,0.31275200843811035,0.09364648163318634
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.042571790516376495,0.0021639273036271334,1,0,query-row-to-full-card-direct-edges-all-layers,104,3200,0.04741084203124046,0.13359451293945312,0.0018832504283636808
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.044794633984565735,0.03389742597937584,2,0,query-row-to-full-card-direct-edges-all-layers,104,3200,0.011267008259892464,-2.243436813354492,0.037263281643390656
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.05103033781051636,0.09005384892225266,3,0,query-row-to-full-card-direct-edges-all-layers,104,3200,0.04657896235585213,-0.16902554035186768,0.086294025182724
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.21400199830532074,0.002148981671780348,0,1,query-row-to-full-card-direct-edges-all-layers,104,3200,0.02091839909553528,-6.409783840179443,0.01045530941337347
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.2126244753599167,0.0016787659842520952,1,1,query-row-to-full-card-direct-edges-all-layers,104,3200,0.025799455121159554,-6.486072540283203,0.011853429488837719
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.21058189868927002,0.002509762765839696,2,1,query-row-to-full-card-direct-edges-all-layers,104,3200,0.02849876880645752,-5.992750644683838,0.010591253638267517
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.21117761731147766,0.003178470302373171,3,1,query-row-to-full-card-direct-edges-all-layers,104,3200,0.02555771917104721,-6.0519208908081055,0.011299441568553448
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.08202459663152695,0.030689582228660583,0,2,query-row-to-full-card-direct-edges-all-layers,104,3200,0.09290557354688644,0.27224695682525635,0.031192298978567123
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.07794475555419922,0.030889926478266716,1,2,query-row-to-full-card-direct-edges-all-layers,104,3200,0.08652175217866898,0.17281240224838257,0.031987883150577545
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.07732516527175903,0.02497009001672268,2,2,query-row-to-full-card-direct-edges-all-layers,104,3200,0.08421049267053604,0.6993129849433899,0.017236316576600075
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.0811125785112381,0.02990727685391903,3,2,query-row-to-full-card-direct-edges-all-layers,104,3200,0.0679561123251915,-0.016201436519622803,0.03402428328990936
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.0788131058216095,0.04494556039571762,0,3,query-row-to-full-card-direct-edges-all-layers,104,3200,0.08471134305000305,-0.09761542081832886,0.03991813212633133
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.09185951948165894,0.049591343849897385,1,3,query-row-to-full-card-direct-edges-all-layers,104,3200,0.0886838436126709,0.09406936168670654,0.037667691707611084
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.0812738686800003,0.039029330015182495,2,3,query-row-to-full-card-direct-edges-all-layers,104,3200,0.056851450353860855,-0.3868063688278198,0.02776482328772545
qk-small,3.1013450622558594,-1.3309191465377808,1.7704259157180786,0.0880732461810112,0.03927040100097656,3,3,query-row-to-full-card-direct-edges-all-layers,104,3200,0.06486240029335022,0.034259676933288574,0.028876658529043198
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099363565445,0.0641099363565445,0,0,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099214553833,-2.1976642017307313e-07,0.0641099363565445
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099363565445,0.0641099363565445,1,0,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099289059639,7.736446150374832e-08,0.0641099289059639
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099289059639,0.0641099363565445,2,0,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099214553833,3.2642560654494446e-08,0.06410995125770569
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099363565445,0.0641099363565445,3,0,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099363565445,-1.213476110706324e-07,0.0641099289059639
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099289059639,0.0641099363565445,0,1,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099214553833,5.79436658654231e-08,0.0641099363565445
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099214553833,0.06410994380712509,1,1,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099289059639,7.653127198636867e-08,0.06410994380712509
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099363565445,0.0641099214553833,2,1,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099363565445,1.4507523360407504e-07,0.0641099363565445
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099363565445,0.0641099363565445,3,1,query-row-to-full-card-direct-edges-all-layers,105,0,0.06410994380712509,1.9614924440247705e-07,0.06410994380712509
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099289059639,0.0641099363565445,0,2,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099363565445,5.525536650452523e-08,0.06410995125770569
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099363565445,0.0641099289059639,1,2,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099363565445,-2.789218456200615e-08,0.06410994380712509
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099289059639,0.0641099363565445,2,2,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099363565445,1.3399278486758703e-07,0.0641099289059639
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099363565445,0.0641099363565445,3,2,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099214553833,-1.2409240923716425e-07,0.0641099289059639
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099363565445,0.0641099363565445,0,3,query-row-to-full-card-direct-edges-all-layers,105,0,0.06410994380712509,1.269357454702913e-07,0.0641099363565445
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099363565445,0.0641099214553833,1,3,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099363565445,-3.469805776035173e-08,0.0641099363565445
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099363565445,0.06410994380712509,2,3,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099214553833,-1.7914933891916007e-07,0.0641099289059639
qk-small,-0.0030201375484466553,0.0018768608570098877,-0.0011432766914367676,0.0641099363565445,0.0641099363565445,3,3,query-row-to-full-card-direct-edges-all-layers,105,0,0.0641099214553833,-1.7239517546840943e-07,0.0641099289059639
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.021893784403800964,0.12206791341304779,0,0,query-row-to-full-card-direct-edges-all-layers,105,200,0.023303145542740822,0.02553272247314453,0.12498956173658371
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.021710984408855438,0.12204068154096603,1,0,query-row-to-full-card-direct-edges-all-layers,105,200,0.02320990338921547,0.005545496940612793,0.12150035798549652
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.02020975947380066,0.12693122029304504,2,0,query-row-to-full-card-direct-edges-all-layers,105,200,0.01936689019203186,-0.07636630535125732,0.12630349397659302
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.02746397629380226,0.12828920781612396,3,0,query-row-to-full-card-direct-edges-all-layers,105,200,0.02610458806157112,-0.03338778018951416,0.12398318946361542
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.08313891291618347,0.03931770846247673,0,1,query-row-to-full-card-direct-edges-all-layers,105,200,0.06441566348075867,-0.11568978428840637,0.03508272022008896
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.0812900960445404,0.04192646965384483,1,1,query-row-to-full-card-direct-edges-all-layers,105,200,0.06827978789806366,0.005214408040046692,0.039520666003227234
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.0770701915025711,0.04123722389340401,2,1,query-row-to-full-card-direct-edges-all-layers,105,200,0.062461961060762405,-0.05224757641553879,0.03452306240797043
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.07559363543987274,0.04160270839929581,3,1,query-row-to-full-card-direct-edges-all-layers,105,200,0.0603426918387413,-0.07553267478942871,0.037685103714466095
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.044088736176490784,0.04705338925123215,0,2,query-row-to-full-card-direct-edges-all-layers,105,200,0.023946357890963554,-0.10229980945587158,0.02473440021276474
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.047534164041280746,0.048714056611061096,1,2,query-row-to-full-card-direct-edges-all-layers,105,200,0.027177926152944565,-0.09001541137695312,0.02899869903922081
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.04850267618894577,0.04926136136054993,2,2,query-row-to-full-card-direct-edges-all-layers,105,200,0.03639145940542221,0.0492672324180603,0.03871462121605873
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.05113319680094719,0.051898956298828125,3,2,query-row-to-full-card-direct-edges-all-layers,105,200,0.027692191302776337,-0.10916078090667725,0.029703620821237564
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.05066927522420883,0.04587208479642868,0,3,query-row-to-full-card-direct-edges-all-layers,105,200,0.0348159521818161,0.1512390375137329,0.03350329399108887
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.05591953918337822,0.04790034517645836,1,3,query-row-to-full-card-direct-edges-all-layers,105,200,0.027432158589363098,0.06445670127868652,0.029011359438300133
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.04998311400413513,0.04249177128076553,2,3,query-row-to-full-card-direct-edges-all-layers,105,200,0.023686833679676056,0.05380314588546753,0.023516979068517685
qk-small,-0.06494000554084778,0.4406585991382599,0.3757185935974121,0.05143129825592041,0.04898662492632866,3,3,query-row-to-full-card-direct-edges-all-layers,105,200,0.029550332576036453,0.005887389183044434,0.03209559619426727
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.015018696896731853,0.13284502923488617,0,0,query-row-to-full-card-direct-edges-all-layers,105,400,0.0173245370388031,0.13575077056884766,0.12959541380405426
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.015280420891940594,0.13390791416168213,1,0,query-row-to-full-card-direct-edges-all-layers,105,400,0.019208122044801712,0.17002618312835693,0.12168678641319275
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.012209665030241013,0.13552233576774597,2,0,query-row-to-full-card-direct-edges-all-layers,105,400,0.012462486512959003,0.029834985733032227,0.12808184325695038
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.02418074570596218,0.1358337104320526,3,0,query-row-to-full-card-direct-edges-all-layers,105,400,0.024131696671247482,-0.13701748847961426,0.129226952791214
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.08050881326198578,0.03323376178741455,0,1,query-row-to-full-card-direct-edges-all-layers,105,400,0.06565791368484497,-0.13171611726284027,0.03359680622816086
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.07505625486373901,0.029687579721212387,1,1,query-row-to-full-card-direct-edges-all-layers,105,400,0.06212492659687996,0.04307021200656891,0.03306407108902931
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.07879172265529633,0.03392156958580017,2,1,query-row-to-full-card-direct-edges-all-layers,105,400,0.06715019047260284,-0.015032798051834106,0.02981412038207054
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.08057896792888641,0.03441988676786423,3,1,query-row-to-full-card-direct-edges-all-layers,105,400,0.059175461530685425,-0.004374852403998375,0.03202512487769127
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.046647973358631134,0.03887451812624931,0,2,query-row-to-full-card-direct-edges-all-layers,105,400,0.01992911472916603,0.0003802776336669922,0.018825192004442215
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.05014810711145401,0.039976418018341064,1,2,query-row-to-full-card-direct-edges-all-layers,105,400,0.024663042277097702,-0.02216970920562744,0.018641319125890732
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.05352514982223511,0.04161038622260094,2,2,query-row-to-full-card-direct-edges-all-layers,105,400,0.026025492697954178,0.13891851902008057,0.026244457811117172
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.04897664114832878,0.03990253061056137,3,2,query-row-to-full-card-direct-edges-all-layers,105,400,0.01843678206205368,-0.04374969005584717,0.01526491530239582
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.04965312406420708,0.04009479284286499,0,3,query-row-to-full-card-direct-edges-all-layers,105,400,0.020626449957489967,0.24598288536071777,0.023748816922307014
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.0441061370074749,0.04151473566889763,1,3,query-row-to-full-card-direct-edges-all-layers,105,400,0.015090186148881912,0.07955420017242432,0.01873018965125084
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.050174862146377563,0.04380432888865471,2,3,query-row-to-full-card-direct-edges-all-layers,105,400,0.018335269764065742,0.16223633289337158,0.021186286583542824
qk-small,-0.14578679203987122,0.96462082862854,0.8188340663909912,0.04671360179781914,0.047229867428541183,3,3,query-row-to-full-card-direct-edges-all-layers,105,400,0.018976151943206787,-0.026163935661315918,0.02210399881005287
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.015869881957769394,0.12937554717063904,0,0,query-row-to-full-card-direct-edges-all-layers,105,800,0.015828020870685577,-0.0026977062225341797,0.12965916097164154
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.027040792629122734,0.12075755000114441,1,0,query-row-to-full-card-direct-edges-all-layers,105,800,0.03651907294988632,0.22519254684448242,0.10876518487930298
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.026990395039319992,0.11579257249832153,2,0,query-row-to-full-card-direct-edges-all-layers,105,800,0.02112785167992115,-0.1921476125717163,0.10705433040857315
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.020809436216950417,0.13166670501232147,3,0,query-row-to-full-card-direct-edges-all-layers,105,800,0.02110595814883709,-0.09440553188323975,0.136539489030838
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.10319668054580688,0.007935766130685806,0,1,query-row-to-full-card-direct-edges-all-layers,105,800,0.05732119083404541,-0.4289383888244629,0.006138095632195473
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.10095015168190002,0.0054375967010855675,1,1,query-row-to-full-card-direct-edges-all-layers,105,800,0.05812487006187439,-0.36205145716667175,0.003571909386664629
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.10305517911911011,0.005844675004482269,2,1,query-row-to-full-card-direct-edges-all-layers,105,800,0.06696867197751999,-0.19635167717933655,0.004435447975993156
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.08840688318014145,0.008917855098843575,3,1,query-row-to-full-card-direct-edges-all-layers,105,800,0.057961661368608475,-0.2963349223136902,0.0061444975435733795
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.05223030969500542,0.019159747287631035,0,2,query-row-to-full-card-direct-edges-all-layers,105,800,0.014172418043017387,0.04239296913146973,0.008002780377864838
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.047086432576179504,0.01670091785490513,1,2,query-row-to-full-card-direct-edges-all-layers,105,800,0.011414704844355583,-0.10736608505249023,0.004394473973661661
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.05770912021398544,0.013691130094230175,2,2,query-row-to-full-card-direct-edges-all-layers,105,800,0.017661618068814278,-0.03782463073730469,0.006140329875051975
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.05569405108690262,0.010432626120746136,3,2,query-row-to-full-card-direct-edges-all-layers,105,800,0.008204244077205658,-0.03321361541748047,0.002206990960985422
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.05108698457479477,0.022554269060492516,0,3,query-row-to-full-card-direct-edges-all-layers,105,800,0.01513954158872366,0.21105360984802246,0.01567673683166504
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.04645022377371788,0.03937655687332153,1,3,query-row-to-full-card-direct-edges-all-layers,105,800,0.020231613889336586,0.06733369827270508,0.028829364106059074
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.06301634758710861,0.021534260362386703,2,3,query-row-to-full-card-direct-edges-all-layers,105,800,0.019238613545894623,0.16647815704345703,0.013450972735881805
qk-small,-0.27013644576072693,1.618463397026062,1.3483269214630127,0.06077244505286217,0.031105156987905502,3,3,query-row-to-full-card-direct-edges-all-layers,105,800,0.0169278085231781,-0.14495313167572021,0.016169480979442596
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.029212825000286102,0.10439509153366089,0,0,query-row-to-full-card-direct-edges-all-layers,105,1600,0.026694364845752716,-0.23337054252624512,0.04602542892098427
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.04521765932440758,0.08266673982143402,1,0,query-row-to-full-card-direct-edges-all-layers,105,1600,0.04892913997173309,0.8546299338340759,0.03862243890762329
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.07391158491373062,0.02691149339079857,2,0,query-row-to-full-card-direct-edges-all-layers,105,1600,0.00392107991501689,-1.0618219375610352,0.028149954974651337
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.06908497959375381,0.05088102072477341,3,0,query-row-to-full-card-direct-edges-all-layers,105,1600,0.03676338121294975,-1.149479627609253,0.03436018526554108
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.19315622746944427,0.004782698582857847,0,1,query-row-to-full-card-direct-edges-all-layers,105,1600,0.048005111515522,-2.7858095169067383,0.0019743237644433975
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.1929042786359787,0.0051831770688295364,1,1,query-row-to-full-card-direct-edges-all-layers,105,1600,0.052853722125291824,-3.134101152420044,0.002066534012556076
